"id","title","summary","content"
"46","第四十六靈籤：左慈戲曹操","求籤吉凶：下下靈籤","算命籤詩：
黃柑數盒獻曹公 剖看原來肉盡空
怒動奸雄揮鐵斧 奔忙身入萬羊中
左慈是三國時代，一位傳奇人物，曾多次運用法術，戲弄曹操，令這個已患有頭痛痼疾的一代奸雄，更加頭痛。但左慈最後亦被曹操追殺，不知所終。
黃大仙算命解籤詩：
靈籤中所舉的只是左慈戲曹操的其中一個例子，他把盒子外表金黃的極品柑果獻給曹操，用刀切開來一看，裡面卻是空空如也。轉載自算命眼
激怒了奸雄曹操要把他追殺，他連忙混在羊群中逃走。這支靈籤暗喻，在好的假象中，有極壞的潛伏。
黃大仙算命解運勢：
病有險，孕有驚，蚕與畜，少收成，名不遂，財不就
問行人，無歸程，婚不諧，宅未寧，謀望事，不可行
流年：不是好時年，勿被表面的好處所欺騙。
事業：與對手交鋒時，要步步為營，小心陷阱。
財富：財運甚差，切勿貪小便宜。
家庭：家運尚算平穩，只是不宜在家聚賭。懷孕者宜多加小心。
姻緣：情海中常有變幻莫測的風波。勿考慮今年結婚。
移居：還是留在原居地，守一段日子再說。
名譽：遠離黑暗勢力，否則官非速至。
健康：舊有的病患時好時壞，並小心惡化。
友誼：肯對您說逆耳忠言的人，實在不多，值得珍惜。
風水：靈籤暗示妄動恐犯煞。
遺失：強求生是非。
自身：修善可消。
天時：世變實可悲。
出行：去之大不利。"
"47","第四十七靈籤：魯肅索荊州","求籤吉凶：中平靈籤","算命籤詩：
遙遙千里來西蜀 欲問荊州那日還
劉備不言聲淚下 自思無策轉吳間
三國，魏、蜀、吳，即曹操、劉備、孫權，劉備曾聽孔明之言，聯吳抗魏。初時，劉備未在四川一帶建立蜀國的根基，曾向孫權借荊州，作為暫且棲身之地。
東吳曾多次由魯肅出面向劉備要求歸還，但劉備諸多理由，一味用拖字訣，推說是無可奈何，暫時無法歸還荊州。這就是劉備借荊州，一去無回頭的典故了。
黃大仙算命解籤詩：
劉備向吳借荊州，劉備得蜀之後，東吳使人來西蜀，索取荊州。劉備一言未出便痛哭流淚，自思無計策可以圓轉。以一哭得還荊州，有借無還。轉載自算命眼
當哭泣之時乃悲愁之景象。求得此簽者，凡事要隱忍受苦，多行善事，方能轉禍為福也，論此簽凡事凶多吉少。此靈籤中有借而不還，亦有哭泣之象，求得者宜細心領悟其中意思。
黃大仙算命解運勢：
財難得，病癒遲，蚕與畜，得利微，婚不合，孕禱祈
宅平常，積善宜，問行人，要待時，謀善事，當細思
流年：有小災劫，登山涉水，財物往還，要倍加小心。
事業：常有阻滯，不宜自己開業。
財富：錢銀要小心從事，帳目文件，要親自檢點。
自身：有難以解決的問題等待處理，可考慮長痛不如短痛。
家庭：家宅平安，但要防財物損失。
姻緣：對方常因小事，而惹爭端，令您進退兩難。
移居：要周詳考慮，很多事都是沒有回頭路走的。
名譽：切勿失信於人。也不要做中間人、介紹人、擔保人。
健康：皮膚、腸胃的小病痛仍在糾纏著，時好時壞。
友誼：勿與朋友合資，盡量避免錢財交往。
風水：靈籤暗示失運恐破財。
遺失：勞苦恐難得。
自身：有事多憂愁。
天時：劫氣甚可悲。
出行：去之總不美。"
"48","第四十八靈籤：卓文君賣酒","求籤吉凶：中平靈籤","算命籤詩：
繡閣聽琴自起思 改妝夤夜最歡時
可憐沽酒臨邛市 才子佳人兩下廚
卓文君為西漢時的一位奇女子，她祖父是卓王。文君擅長彈琴，思想開放，丈夫死後不久，即遇上才子司馬相如，兩人一見鐘情，結為夫妻私奔。
後來更不理人言，雙雙返回故鄉，在鬧市開設酒家，才子司馬相如下廚，佳人卓文君當爐賣酒，成為一時佳話。雖然貧賤夫妻，卻竟也百事不哀而極之快樂。
黃大仙算命解籤詩：
卓文君司馬相如兩夫婦開設酒檔，一個是才子，一個是佳人。卓文君夜裡聽到司馬相如的琴挑，於是決意漏夜跟他私逃。兩家都要當爐賣酒，此有辛苦之氣象也，司馬相如後大貴。轉載自算命眼
此靈籤是文君新寡時，後來二人鬧市邛市賣酒，夫妻齊心合協力。求得此靈籤者，凡事要隱忍受苦，先難後易也，此靈籤不為吉，亦不為凶，得平常二字而已。
黃大仙算命解運勢：
孕生女，病求醫，行有阻，婚不宜，蚕微利，亦有之
問謀望，要待時，宅無礙，善當為，求財者，得微利
流年：今年大運不錯。先苦後甜，冬季有大貴人。
事業：凡事必須親力親為，不妨考慮夫妻拍擋。
財富：無偏財，每個錢都要靠自己賺得。
自身：平安，舊日的事情要放得開。
家庭：夫唱婦隨，家運由恩愛而起，漸至佳境。
姻緣：愛情運相當好，不要錯過這段好姻緣。
移居：目前所在地，是旺發之所，要穩守。
名譽：才華得以展露，很多人欣賞自己。
健康：大致無礙，樂觀一些，要戒酒色。
友誼：您樂意幫助朋友，朋友也樂意幫您。
風水：靈籤暗示氣運未當發。
遺失：尋之總未得。
自身：自在中有苦。
天時：豐熟有虛耗。
出行：去之亦無益。"
"49","第四十九靈籤：司馬相如題橋","求籤吉凶：中吉靈籤","算命籤詩：
十年窗下苦功成 有志難舒願不輕
試看題橋十三字 生平心誓確鐘情
司馬相如，是一位有學問的才子，琴棋詩畫，樣樣皆精，他的賦體文字華麗，後來被漢武帝賞識，獲封官。
黃大仙算命解籤詩：
此靈籤記述司馬相如未成名之時，在橋頭題字的感人故事。十年寒窗苦讀書，終於學業有成了，但心中的大志卻無機會發揮。司馬相如在四川成都家鄉的一條橋上，題了這十三個字，他日若不乘高車駟馬，不過此橋！，其志竟有如此堅決者。轉載自算命眼
凡事要自己立定志向，務須要不辭勞苦，自然先難後易。皇天向不負好心之人，若能修善者，各事有吉而無凶。此靈籤為一快活如意之景象也。
黃大仙算命解運勢：
財可求，病可醫，行人歸，漸有期，宅平穩，孕可喜
謀望事，當奮志，蚕與畜，微有利，問婚姻，皆合意
流年：一天天向好的方面發展，入秋後更佳。
事業：有白手創業興家的機會，不要浪費今年的時光。
財富：年中有較大的正財運，亦有偏財。
自身：過去有修為的，今年豊收。
家庭：家境由儉入奢，夫妻感情日篤，要尊敬家中老人。
姻緣：愛情美滿，可主動向對方求婚。
移居：最適合遠離出生地，到外邊發展。
名譽：有志者事竟成，可揚名立萬。
健康：靈籤暗示心情愉快，使小病痛漸漸自愈。
友誼：有志同道合的好朋友。
風水：漸漸當興發。
遺失：苦心尋可得。
自身：由苦而後甘。
天時：淡薄變滋味。
出行：有志事竟成。"
"50","第五十靈籤：伍員出關","求籤吉凶：中吉靈籤","算命籤詩：
記得當年伍子胥 潛奔難渡幸逢漁
欲將寶劍相持贈 大義交朋卻不辭
伍員，即伍子胥，春秋戰國楚人，父兄被楚平王殺害，幸及時逃到吳國，後助吳王伐楚，掘楚平王墓，鞭屍三百以泄恨。當年伍員逃難時，困難重重，一夜白頭。轉載自算命眼
黃大仙算命解籤詩：
這支靈籤是記述伍員逃亡時遇貴人。伍子胥逃難時，被江水阻隔，前無去路，後有追兵，幸有漁夫相救，載他渡江，伍子胥感激之余，堅持要以寶劍相贈，但漁夫卻辭之不受。
黃大仙算命解運勢：
病求醫，亦無憂，蚕與畜，慎看守，問行人，要遲久
宅修福，昌厥後，問六甲，慎綢繆，問婚姻，有佳偶
流年：外表看來，似乎動蕩不安，但對於您卻有很好的時機。
事業：靈籤暗示逢凶化吉，有大貴人幫您，意志要堅定。
財富：財來自有方，切戒貪婪，勿染指賭博。
自身：不要為身邊的事情大驚小怪，謹慎言行。
家庭：要孝順父母，家庭要融洽，爭吵則運轉壞。
姻緣：有佳偶善緣，要尊重對方的誠意。
移居：非不得已，不要考慮搬遷移民。
名譽：擇善而固執，把穩宗旨，必有建樹。
健康：注意休息，秋冬要多保養。
友誼：有真心實意幫您的好朋友。
風水：靈籤暗示平穩無防。
遺失：尋之亦可得。
自身：修善自平安。
天時：淡中亦有味。
出行：靈籤暗示戒貪方可去。"
"51","第五十一靈籤：成王剪桐封第","求籤吉凶：中平靈籤","算命籤詩：
剪桐雖是作兒涇 封北成圭語不移
何以偽為成實事 言因無戲故如斯
成王，西周國王，年幼喪父，國事暫由王叔周公管理。成王有一天，與弟弟唐叔玩游戲，成王把桐葉剪成圭形說：我封你為諸候。周公知道這件事，便恭喜唐叔。轉載自算命眼
成王卻說，開玩笑而已。周公教訓他：君無戲言。後來周公東征勝利，鞏固了西周的政治勢力，並還政於成王，成王大封諸候，果然守信，把唐這地方封給唐叔。
黃大仙算命解籤詩：
此靈籤之含意甚深，凡事要誠懇，慎言，守信，兄弟要和好。求得此靈籤者，一言一行均要仔細，不可作為兒戲，恐弄假成真，真恨錯則難以挽回也，論此靈籤亦屬平平常常而矣，諸事亦無阻而無礙。
黃大仙算命解運勢：
婚不合，財不大，謀望平，當仔細，宅平安，蚕無敝
病可醫，孕無礙，行人歸，恐遲滯，問六畜，無損壞
流年：平平常常，有小機會。
事業：凡事要守時守信，要謀而後動。
財富：未是求財的年份，多為將來儲備金錢。
自身：有貴人扶持，無什麼大風險。
家庭：要孝敬長輩，愛護後輩。如懷孕可望產子。
姻緣：情侶間有許多爭吵，凡事要開心見誠。
移居：人來到這世界是一次旅行，隨遇而安，錯有錯著。
名譽：守信諾就是名譽的保証。
健康：靈籤暗示四肢可能有損傷。
友誼：心誠，才有好朋友，否則眾判親離。
風水：平局亦無。
遺失：尋之恐難得。
自身：無補亦無傷。
天時：有美有不美。
出行：錯有錯便宜。"
"52","第五十二靈籤：盤古開天辟地","求籤吉凶：中平靈籤","算命籤詩：
上清下濁成天地 清濁相凝便作人
爾欲多求明白事 且將三等細分明
盤古，生於天地混沌中，後來他開天辟地，盤古每日長高一丈，
天亦高一丈，地亦厚一丈，經過一萬八千年，天地才完成。
黃大仙算命解籤詩：
明乎此，要凶要吉，全在乎自己，要做上浮之清氣，還是下凝之濁氣，請自便吧。求得此簽者，凡事以清潔為上，不可污，不可濁。若有所貪，流而為下矣。倘有時清潔，有時污濁，則不上不下，是中間之人。
三等分明，隨人自作，存善心行善事，斯為清潔而居上等也，清潔之人凡事皆吉，污濁之人，凡事皆凶。轉載自算命眼
這支靈籤是說：氣清而上浮者為天，氣濁而下凝者為地，中間清濁二氣相混者，就是人。假如你求得這籤，只要仔細思考一下，將上中下的氣與上中下等人聯想，就不難悟出真理了。
黃大仙算命解運勢：
婚不合，財不大，謀望平，當仔細，宅平安，蚕無敝
病可醫，孕無礙，行人歸，恐遲滯，問六畜，無損壞
流年：今年的運氣，全先靠自己積陰騭。
事業：種善因得善果，多勞多得，謀事要靠自己雙手。
財富：絕無偏財，莫貪莫賭，踏踏實實聚銀為上策。
自身：靈籤暗示平安與否，在於能否修德。
家庭：積善之家，必有余慶，記住，家和萬事興。
姻緣：由於今年的運氣不太穩定，訂婚結婚都不宜。
移居：福人住福地，心地良善，到處都一樣。
名譽：要獲得別人尊敬，必須以禮以善以誠待人。
健康：靈籤暗示身體強健，不必太著意滋補。
友誼：親近好人，遠離小人，小心擇友。
風水：全靠陰騭發。
遺失：得不得未定。
自身：行善必平安。
天時：即管用人事。
出行：善吉惡不宜。"
"53","第五十三靈籤：馮曖客孟嘗","求籤吉凶：中吉靈籤","算命籤詩：
珠履三千客孟嘗 誰人識得有鷹揚
其中彈鋏歸來者 便是英雄志莫當
戰國時期，孟嘗君有食客三千，馮曖初時只被當作下賓，馮曖拍擊著劍套，大聲地說：劍啊，我們不如走吧！這里食無魚，出無車！孟嘗君聞後待之為上賓。後來，馮替孟嘗君廣結善緣，使孟嘗君不但逃過大難，而且收復封邑。
黃大仙算命解籤詩：
此靈籤大意言眾人所不能識者，就其中有一個英雄。求得此簽者。凡事一定有好處，即英雄也，但必要修善，有神護助，始能識得出其好處耳。轉載自算命眼
這支靈籤是說：孟嘗君食客三千，誰人獨具慧眼，識得其中這樣的人才呢？ 這位曾經彈鋏而歌者，便是馮曖這位英雄了。馮煖為英雄人物。其志氣無人可當也。
黃大仙算命解運勢：
謀望事，費商量，行人滯，病禱禳，宅無礙，婚亦良
蚕小利，畜無傷，問六甲，亦無礙，名與利，善可望
流年：運氣有，但時常要動腦筋。
事業：凡事要先取得人和，上下人等都要合得來。
財富：小財不出，大財不入，節儉雖是美德，但不可待薄別人。
自身：居安思危，不要滿足現狀。
家庭：注意公關，搞好敦親睦鄰。
姻緣：有互相欣賞的情人，可考慮秋後結婚。
移居：靈籤暗示遷移運特別旺，出門遇貴人。
名譽：在適當時候，要表現一下自己的實力。
健康：身體會比以前稍為健壯。
友誼：有個非常信任自己的朋友，可助一臂之力。
風水：靈籤暗示方向要合度。
遺失：求之要得法。
自身：調養要得宜。
天時：勢色要趨避。
出行：扶助要得人。"
"54","第五十四靈籤：庄周夢蝶","求籤吉凶：中平靈籤","算命籤詩：
庄子酣眠成蝶夢 翩翩飛入百花叢
天香采得歸來後 猶在高床暖枕中
庄周，戰國時一位杰出的思想家，主張清靜無為，著作甚多，楚威王甘詞厚蹩，封他為相，也遭拒絕。唐朝尊崇道教，天寶元年號庄子為南華真人。
黃大仙算命解籤詩：
古人姓莊名周，夢自己化為蝴蝶，飛入花叢採花。夢醒之後，乃在高床暖枕中也，此乃一片假局。求得此簽者，凡事多虛少實，究無可取，但亦無大妨礙，因此靈籤有逍遙自在之意也。轉載自算命眼
這支靈籤說的是庄周夢蝶的故事：話說庄子在夢中化成一只蝴蝶，在百花叢里飛來飛去，采得香花歸來時，卻發現自己仍然睡在高床暖枕里。求得此籤者，逍遙快樂，與世無爭，與人無求。暗示未是謀大事的時候。
黃大仙算命解運勢：
財難得，宅平常，謀望事，謹慎良，問六甲，亦無傷
蚕與畜，亦無礙，行未到，婚莫同，病可癒，待時通
流年：安穩而已，無特別的變化。
事業：別期望太高，很多事情與您的想法出入很大。
財富：雖然有些微財運，但會左手來右手去，難積聚。
自身：快活無愁，但要注意口德，勿開過份的玩笑。
家庭：常常歡樂，而您可以助家人的運勢。
姻緣：今年還是拍拍散拖算了，婚事以後再談。
移居：看來一切很容易，要做起來就難得多，但仍有機會。
名譽：莫在別人贊美聲中沖昏頭腦，修心養性吧。
健康：年內最可喜的，就是身心開朗，是考慮減肥的時候了。
友誼：許多人都向您微笑，難有機會考驗友情深淺。
風水：靈籤暗示穩無妨礙。
遺失：靈籤暗示尋之未必得。
自身：修善愈平安。
天時：事勢有改移。
出行：穩陣方可去。"
"55","第五十五靈籤：吳隱之投沉香","求籤吉凶：中平靈籤","算命籤詩：
浦號沉香遺舊恨 渡江猶憶古人心
可憐當日辭官去 濁有馨留不易尋
吳隱之，一位清官，曾來廣東省當官，愛民如子，後來辭官離去時，兩袖清風，人民感激其任內德政，紛紛致送禮品，吳隱之一一婉拒，豈料歸舟在珠江河上行走。
黃大仙算命解籤詩：
忽然風浪大作，吳隱之連忙查問家人手下有無收受利者，眾人都說沒有，但有人提醒他，吳夫人手上的沉香扇，乃一父老所贈。
吳隱之馬上焚香向天禱告，然後把沉香扇投入江心，果然風平浪靜，江上出現一小島，即今日之沉香浦，渡江者每追念當年隱之之清廉。轉載自算命眼
求得此靈籤者，凡事平穩，須然吉中微有凶，但到底必好，不用憂疑。
黃大仙算命解運勢：
財利有，貪則敝，謀望事，當仔細，病可醫，行遲滯
畜與蚕，無損壞，孕平常，婚莫同，宅修善，福自至
流年：今年的運程，平衡中有轉好的跡象。
事業：有轉職機會。做生意者宜向轉口貿易方面發展。
財富：正財可求，但切勿貪戀橫財。
自身：安穩，小人難侵。
家庭：知足者，家常樂。女眷要避忌三姑六婆。
姻緣：很難遇上合眼緣的，遇上了，也很難追求。
移居：到處都有發展的新機會。
名譽：勿起貪念，並提防桃色惹紛爭。
健康：多做緩跑、體操、拳等運動。
友誼：以誠待人，真正的朋友不少。
風水：靈籤暗示吉地不易得。
遺失：靈籤暗示尋之恐難得。
自身：清潔平安好。
天時：佳景令人思。
出行：為善者可去。"
"56","第五十六靈籤：呂祖桃木劍","求籤吉凶：中吉靈籤","算命籤詩：
安知此劍不成龍 見水都應出袖中
他日飛騰千萬里 上空妖嬌有雲從
呂祖，呂洞賓，八仙之一。桃木劍，就是這位純陽祖師，在唐朝時辭官修道，所持的仙器。
黃大仙算命解籤詩：
本靈籤寓意吉祥，暗示一切都向好的方面發展。仙機見於籤語的首兩字安知，怎麼知道這把桃木劍不會成龍呢？
將來修成正果，一見仙水，它就會化成一條龍，從呂祖的衣袖中飛騰而出，飛升千萬里，空中還有彩雲相伴隨！轉載自算命眼
求得此靈籤，應努力振作修為，必成大器。有吉無凶，如能多行善事以培補之，則凡事愈順遂，必發達矣。
黃大仙算命解運勢：
名可望，財可求，蚕與畜，有利收，病必癒，婚合謀
家宅吉，孕無憂，行人歸，不待久，謀望吉，好綢繆
流年：大吉大利，有必定旺發的機緣。
事業：全力做好手頭的事，時來運到，就會一條龍。
財富：財源廣進。兼職副業常有意想不到的收獲。
自身：安與危，全靠自己的修養，立心要善。
家庭：家宅吉昌，好好慶祝生日以及那些值得紀念的日子。
姻緣：戀愛成熟。您會感受到對方的真誠，共訂終身良緣。
移居：靈籤暗示遷移旺盛，家居或寫字樓不久就會搬。
名譽：行善積福，莫出真名實姓。
健康：困擾多時的小疾患，可望自愈。
友誼：廣結善緣，社交圈子豁然開朗。
風水：靈籤暗示此地終必發。
遺失：得之要待時。
自身：漸漸將發達。
天時：後路更可喜。
出行：結局更合意。"
"57","第五十七靈籤：獨占花魁","求籤吉凶：中吉靈籤","算命籤詩：
小樓春雨聲初歇 徘徊街頭屐不停
忽聽賣花人入巷 一枝買得慢慢行
春雨初歇，穿屐行街者不停，忽聞有賣花者入巷叫賣鮮花，買得花一枝，而慢慢行路，恐路濕滑也。
黃大仙算命解籤詩：
這支靈籤是說，春天來了，帶來新的生機，要及時把握，獨占花魁，魁者，首也，暗示凡事要飲頭啖湯，但行事要膽大心細，眼明手快之外，還要循序漸進，俗語說，捉到鹿，要識得慢慢脫角。轉載自算命眼
在小樓上，聽得綿綿的春雨終於停下來了，但街頭的腳步聲，卻又響個不停，忽然聽見巷口傳來賣花人的聲音，馬上買了第一枝花，然後在濕滑的街上，安步走回家。
求得此靈籤凡事要淡定，不可急速，能謹慎自無差錯矣。依此慢慢行三字論之，則平安大吉，凡事亦平穩無礙。
黃大仙算命解運勢：
謀望事，要仔細，病與孕，慎為貴，婚可求，行漸至
畜與蚕，得利微，宅平安，將有喜，問求財，少為美
流年：立春之後，運氣轉好，春雨愈多，運愈好。
事業：有幾個起伏，春季的勢好，打穩基礎，以後慢慢發展。
財富：凡事要看通看透才去做，小心陷阱。
家庭：家宅平安，常有快樂事，宜於今年懷孕。
姻緣：遇有情人，主動結攀，然後慢慢互相適應。
移居：暫以不變為宜，如出門旅行，考察，要小心安全。
名譽：有好花，自然香，不必自我吹擂。
健康：無論什麼小病或是懷孕，小心為上。
友誼：很多人會主動與您交往，與他們有合作機會。
風水：靈籤暗示想發不能急。
遺失：慢慢尋可得。
自身：謹慎自平安。
天時：有時可合意。
出行：觀雨晴亦佳。"
"58","第五十八靈籤：蹇叔哭師","求籤吉凶：下下靈籤","算命籤詩：
秦師大敗在淆山 三帥皆擒盡放還
蹇叔諫言因不聽 倒戈舍甲返秦間
春秋時，秦穆公要出兵侵犯鄭國與晉國，老臣子蹇叔，極力勸諫，不可做這等無良無義之事，但秦穆公一意孤行，結果大敗於淆山，統領軍隊的三個元帥，俱被對方生擒。晉君之母乃秦穆公之女，晉康公念外祖父之情，釋放這支敗軍返秦，但要倒戈舍甲。
黃大仙算命解籤詩：
這支靈籤凶險很多，第一是妄想，第二是不聽忠言，一意孤行，
第三是失敗，第四是蒙羞，宜多加避凶。此靈籤凶險之極，求得此簽者，凶多而吉少，要多行善事，方能轉禍為福也，宜當天作福吉。轉載自算命眼
黃大仙算命解運勢：
病有險，孕多驚，行人滯，宅未寧，畜與蚕，多不成
財不利，亦無名，謀望事，不可行，問婚姻，無子生
流年：不利，切勿狂妄自大，莫惹紛爭訴訟。
事業：能保持現狀已屬萬幸，暫時守一段時間。
財富：年中有多次破財的可能，與橫財絕緣。
自身：一定要修心養性，寡欲行善。
家庭：夫妻無大沖突，但常為親戚間的是非而煩惱。
姻緣：愛情方面，半途有第三者出現。
移居：安於目前環境，切勿輕舉妄動。
名譽：小不忍則亂大謀。貪婪會令自己身敗名裂。
健康：小病就要找醫生檢查，以免惡化。
友誼：常與朋友爭吵。多檢討自己。
風水：靈籤暗示丁財俱恐退。
遺失：強求亦不得。
自身：修善乃無災。
天時：劫運恐難免。
出行：有敗而無成。"
"59","第五十九靈籤：東施效顰","求籤吉凶：下下靈籤","算命籤詩：
浣溪紗女美無雙 媚至吳王國破亡
最惱東施效顰笑 山雞豈可勝鸞凰
西施，中國古代四大美人之一。春秋時，越國幾乎被吳國所亡，
後來，越王勾踐得範蠡獻西施，與吳國議和，吳王夫差得西施後，荒淫迷亂，終被越王所亡。
黃大仙算命解籤詩：
這支靈籤是說，西施這位浣紗女，美艷無雙，一笑傾城，再笑便令吳王傾國了。最不自量的是丑女東施，整天模仿西施皺眉頭的樣子，以為可以博取別人的憐愛，其實山雞就是野雞了，豈可以冒充鳳凰呢？轉載自算命眼
求得此靈籤者，凡事要守份安命，順時聽天，不可心高而強求妄想。明知自己不如人，而強學於人，反為不美，必凶多吉少。
黃大仙算命解運勢：
財破耗，行未到，蚕與畜，利亦無，孕與病，皆身苦
宅不安，積善補，問婚姻，更不好，謀望事，不宜做
流年：時運不好，宜修心，勿出外招惹事非。
事業：今年有許多事都不如意，守得住，便是成功的開始。
財富：常有無謂的花費，應減少不必要開支。
自身：安份守已，是可以平安度過難關的。
家庭：家宅不安，有女人在搬弄是非。
姻緣：靈籤暗示愛情基礎不穩，易產生磨擦。
移居：一動不如一靜。當心越搬越糟。
名譽：獻丑不如藏拙，煩惱只為強出頭。
健康：別無病呻吟，疑心生暗鬼。
友誼：小人特別多，提防異性的假仁假義。
風水：靈籤暗示失運勿亂動。
遺失：求之亦難得。
自身：安份保平安。
天時：恐有不合意。
出行：去之煩惱生。"
"60","第六十靈籤：李白醉和番書","求籤吉凶：中平靈籤","算命籤詩：
和番醉筆似雲煙 日在長安酒店眠
倘遇唐皇頒令召 重呼不上木蘭船
詩人李白，曾被奸臣楊國忠、高力士所辱，楊國忠曾奚落李白，你的文章算什麼？只配替我磨墨！高力士附和：不，磨墨也不夠資格，只配脫靴提鞋而已。
黃大仙算命解籤詩：
番邦派特使來長安，諸多威脅求索，最危險的是，朝中竟無一人可與特使溝通。當時，有人向皇帝推薦李白，惜李白正大醉，皇帝頒召令請他入宮，親自喂他服食解酒湯。
李白醒後，要楊國忠磨墨，高力士背靴，醉眼昏花下，筆似雲煙，寫了和番書，嚇得番邦不敢再來犯。轉載自算命眼
求得此靈籤者，宜看各事等閒，不可貪心。勿與人爭長短，況且色即是空，空即是色，不為物慾所累。退一步想，自然快樂，以簽論之，凡事亦平穩無礙。
黃大仙算命解運勢：
財得少，宅平安，蚕與畜，亦無傷，行未至，病無妨
婚可合，名未揚，問六甲，無驚慌，謀望事，細參詳
流年：無大機會，雖有假象，但不能作准。
事業：有小小得意，不宜忘形，要堅守崗位。
財富：有些正財，但兼職的收入可能更豊富。
自身：人到無求，快活無愁。
家庭：家宅平安。是是非非，可以不理。
姻緣：雖然對方屢次主動示愛，但仍要考驗其誠意。
移居：但求心之所安，無論去一什麼地方，都要保持心境快樂。
名譽：靈籤暗示勿貪虛榮，勿意氣用事。
健康：無大礙，但勿飲過量之酒，免傷肝。
友誼：暫時不要指望有朋友相幫。
風水：平常無損害。
遺失：尋之恐難得。
自身：無事小神仙。
天時：無喜亦無憂。
出行：凡事勿貪謀。"
"61","第六十一靈籤：十二金牌召岳飛","求籤吉凶：下下靈籤","算命籤詩：
十二金牌速召回 奸雄設計幾時灰
可憐一旦功勞散 老少扶車不斷哀
宋朝忠良岳飛，大破金兵，眼看就要直搗黃龍，救出徽欽二宗，無奈奸臣秦檜，假傳聖旨，擅用十二度金牌召回岳飛，繼而以謀反之罪，害死岳飛父子。
黃大仙算命解籤詩：
此靈籤為下下籤，暗示在功敗垂成的一刻，遭奸人所害。十二度金牌召回岳飛時，百姓扶老攜幼送行，悲哀萬分。
求得此靈籤要趨吉避凶，首先要修善積福，其次是處處防犯小人，再者更要廣結善緣。常常聽取別人忠告。轉載自算命眼
事事要提妨小人侵害，且要多行善事，廣結善緣，乃能消此劫氣，逢凶化吉，轉禍為福也，宜當天作福吉。
黃大仙算命解運勢：
財破耗，行未到，蚕與畜，利亦無，孕與病，皆辛苦
宅不安，積善補，問婚姻，更不好，謀望事，不宜做
流年：有進退兩難之象，時運未到，不宜輕舉妄動。
事業：雖然有很好的大計畫，但似是而非，勿勉強而為之。
財富：財物易損失，甚至有被騙被盜被劫的可能。
自身：靈籤暗示應處處設防，眾事勿理，勿做中間人。
家庭：家宅常有爭吵。特別在您運滯時，意見更多。
姻緣：夫妻感情間，互相猜疑，如有第三者介入，則更壞事。
移居：運氣未轉好之前，千萬別搬遷移徙。
名譽：名譽受損，並非自己原因，小心別人謀害。
健康：年內極可能有較大病痛，秋冬二季尤其要保重。
友誼：朋友只能對您精神支持，愛莫能助。
風水：靈籤暗示損丁兼破財。
遺失：難以得原物。
自身：防疾病是非。
天時：辛苦而無功。
出行：防小人口舌。"
"62","第六十二靈籤：孔子守道","求籤吉凶：中平靈籤","算命籤詩：
美玉于斯韞匱藏 休求善價費商量
沽之亦可隨相待 此物何須自看常
孔子，聖人也。無論學識、道德、思想，都是萬世師表，但是，他的仕途官運都不好，唯將畢生精神都放在教化學生和著書立說的學問工夫中。
黃大仙算命解籤詩：
這支靈籤是說：一個人的才學，就像一塊美玉，應該好好珍惜，收藏在櫃中，並不是等待有好的價錢，然後出賣。而是要看機緣，假如遇上有眼光，真正欣賞自己的識貨之人，那又是另一回事。懷才不遇的人，又何必常常顧影自憐呢？轉載自算命眼
黃大仙算命解運勢：
行未到，病癒遲，孕無礙，婚不宜，蚕與畜，利亦微
欲求財，要依理，謀望事，宜待時，家宅吉，勉修為
流年：本身是有大運的，可惜時辰未到。
事業：您在未有別人垂青之前，仍宜守舊修身。
財富：未到行大財運之年，要開源節流。
自身：平安，但不要放縱自己。
家庭：家宅大吉，您可以助家人成功。
姻緣：蜜運不佳，暫且勿須考慮結婚。
移居：搬遷後的環境，一定會比現在的好。
名譽：不要看低自己，要胸懷大志。
健康：要養精蓄銳，身體健康是未來的資本。
友誼：勿與品格下賤之人來往。
風水：靈籤暗示將來必發達。
遺失：尋之勿心急。
自身：靈籤暗示積善自發達。
天時：氣候漸可喜。
出行：合時乃可去。"
