id,title,summary,content
77,Divine Omen No. 77,"Divine Omen No. 77: Gongye Chang Enters Prison
Omen Fortune: Neutral Omen

Divine Omen Poem:
Bird language can be understood by Gongye Chang,
South Mountain has a tiger dragging a sheep.
Though his body is in prison,
After all, not related to his own disaster.

Historical Context:
Gongye Chang was an ancient person who could understand bird language. One day, when his family was poor with no rice to cook, a bird flew to him and said: ""Chang, South Mountain has a tiger dragging a sheep. You eat the meat, I eat the intestines.""

Gongye Chang heard the news and went to South Mountain, indeed saw a sheep. He scared away the tiger, left the intestines for the bird to eat, and took the mutton home. Unexpectedly, someone was envious and falsely accused Gongye Chang of stealing the sheep. Though imprisoned, he was ultimately innocent. Later, that bird found a way to rescue him, and Gongye Chang escaped legal trouble.

Divine Fortune Interpretation:
Those who obtain this divine omen must be cautious in everything, cannot lightly believe others' words. Cannot meddle in others' affairs, can only maintain goodness in heart. Though have unexpected worries, suffer false accusations, cannot argue with others about right and wrong. Ultimately will have saviors, can turn misfortune to good fortune. This is an omen of difficult first then easy, must beware of petty people.

Though this omen has alarm without danger, but if lightly believe others' words, easily brings trouble upon oneself. When someone comes to rescue, already suffered immediate losses.

Fortune Forecast:

Success: Household fortune stagnant, many disputes, marriage incompatible, illness curable, silkworms and livestock bring minimal profit.

Personal: Pregnancy don't alarm, travel return delayed, seeking wealth difficult, don't act recklessly, all plans and hopes not very suitable.

Annual Fortune: The omen suggests many disputes, not a year for planning matters, everything should maintain old ways.

Career: Best not to partner with others in business, do your own job well, that's enough.

Wealth: Maintain your place, income relatively fixed, absolutely no windfall fortune.

Personal Well-being: May have minor legal trouble, beware of offending others, suffering retaliation.

Family: Family fortune stagnant, must have psychological preparation, family members must understand each other.

Romance: The omen suggests third party intervention, love faces tests.

Relocation: Immigrating abroad, situation worse than now.

Reputation: Clear people are naturally clear, no need to spend much effort defending and boasting for oneself.

Health: Minor illnesses not worth worrying about. But must pay attention to oral hygiene.

Friendship: Difficult to gain others' understanding, only use actions to explain everything.

Feng Shui: When fortune lost, don't act rashly.

Lost Items: Even searching brings no recovery.

Personal Fortune: Beware of illness and gossip.

Weather: Unexpected incidents bring no beauty.

Travel: More misfortune than good fortune.",
78,Divine Omen No. 78,"Divine Omen No. 78: Zeng Dian Discusses Ambitions
Omen Fortune: Very Auspicious Omen

Divine Omen Poem:
Se zither's clear sound still lingers,
Late spring time, spring clothes just completed.
Five or six adults, six or seven children,
Returning from rain dance, singing freely, expressing deep feelings.

Historical Context:
Zeng Dian was a native of the state of Lu during the Spring and Autumn period, not only quick in literary thinking and kind-hearted, but also accepting of circumstances, very understanding of doing appropriate things according to timing.

Divine Fortune Interpretation:
This divine omen shows Zeng Dian telling others his greatest wish: hoping harmonious qin sounds float everywhere, in late spring March, wearing newly sewn single clothes, bringing five or six young people and six or seven children, piously completing the rain-seeking sacrifice, on the way home, with peace of mind, freely singing and chanting.

Obtaining this divine omen, as long as heart is sincere and good, everything goes according to wishes, heaven grants wishes. Everything must maintain one's place, share goodness with others, then anytime anywhere can be carefree and happy.

Fortune Forecast:

Success: Wealth attainable, illness without worry, household peaceful and joyful, marriage attainable, silkworms and livestock bring much profit.

Personal: Travelers return immediately, pregnancy brings sons, all plans and hopes auspicious, freely plan.

Annual Fortune: All four seasons peaceful, especially late spring and early summer, fortune clearly improves.

Career: Might as well set goals higher and more distant, with favorable timing and human effort, everything can be accomplished.

Wealth: Easy to earn money, also easy to spend, but still has savings.

Personal Well-being: The omen suggests many noble patrons, petty people difficult to invade, share goodness with others.

Family: Household brings harmony and joy, younger generation has happy events, if pregnant can have sons.

Romance: Meeting optimistic and cheerful lovers, should actively propose marriage.

Relocation: Immigration choices, primary condition is climate similar to current residence.

Reputation: Good year for both fame and profit, do more good deeds.

Health: No worries, no illness, autumn and winter beware of colds.

Friendship: Will make new friends younger than you.

Feng Shui: The omen suggests will definitely prosper in family and wealth.

Lost Items: Will definitely recover original items.

Personal Fortune: Peace brings many noble patrons.

Weather: Everything meets people's wishes.

Travel: All journeys bring good fortune.",
79,Divine Omen No. 79,"Divine Omen No. 79: Zhang Liang Enlightens to the Way
Omen Fortune: Neutral Omen

Divine Omen Poem:
Wealth and nobility like spring dreams,
Why do people in the world struggle so hard to seek?
Let him hold court tablet standing in court,
At death only leaves a pile of earth?

Historical Context:
Zhang Liang's ancestors served as prime ministers of Han for five generations. Later, Qin destroyed Han, and Zhang Liang befriended assassins, attempting to assassinate the King of Qin at Bolang Water but failed. He fled to Jiangsu, met Master Huangshi, received the Grand Duke's military strategies, later assisted Liu Bang in establishing the Han Dynasty, and was granted the title of Marquis of Liu.

Divine Fortune Interpretation:
This divine omen shows Zhang Liang after being appointed prime minister and granted marquis title, realizing that life is like a dream, wealth and fame like passing clouds. Wealth and nobility are like spring dreams, why do people in the world struggle so hard to seek? Even if obtained, holding court tablet, standing before the Son of Heaven, when death comes, still only leaves a pile of yellow earth?

Those who obtain this divine omen must know their place and maintain themselves, absolutely don't develop greed and seek recklessly. Must also maintain good heart and accumulate virtue, fame lasting forever, preserved for ten thousand years, more practical. Absolutely cannot treat people with false hearts. This omen has no joy, also no harm, just average.

Fortune Forecast:

Success: Fame and profit, don't be greedy, illness and pregnancy require divine help, silkworms and livestock bring poor harvest.

Personal: Travel not arrived, marriage don't plan, household average, should cultivate virtue, all plans and hopes auspicious, wait for timing.

This omen advises people to know their place and maintain themselves, everything cannot be forced.

Annual Fortune: From brilliant to plain, when you discover no major breakthroughs, might as well enjoy the present.

Career: Has a feeling of stagnation, absolutely don't go against heaven's will and force.

Wealth: Wealth disperses, people peaceful, earn much, spend much.

Personal Well-being: Maintain your place, everything only seek peace of mind.

Family: Leave more time and effort for family, will feel life very comfortable.

Romance: Date casually, don't demand too much from the other.

Relocation: Moving has no novelty, planning immigration, flying back and forth also temporarily no direction.

Reputation: Don't give yourself any pressure, no official position, instead light and free.

Health: Be more optimistic, must learn self-comfort.

Friendship: Many friends want to help you, but hindered by heaven's will, cannot help.

Feng Shui: The omen suggests average with nothing to gain.

Lost Items: Even searching brings difficulty in recovery.

Personal Fortune: Know your place, don't labor.

Weather: The omen suggests plain with no joy.

Travel: Going brings labor without merit.",
80,Divine Omen No. 80,"Divine Omen No. 80: Yue Guang Dispels Doubts
Omen Fortune: Moderately Auspicious Omen

Divine Omen Poem:
Flying wine cups facing dance, when will it end?
Bow shadow across cup, mistaken for snake.
Guessing the mysterious secret in the poem,
Good fortune comes, misfortune ends, matters without error.

Historical Context:
This is the story of ""cup bow snake shadow."" One day Yue Guang invited people for dinner. Among the guests, one person was very suspicious, actually suspecting the bow shadow in the cup was a snake. After drinking, he returned home unhappy. Yue Guang learned of this and invited him back home, sitting in the original position, letting him understand clearly that the snake in the wine cup was actually just the shadow of a hanging bow and arrow. After dispelling doubts, this person felt at peace.

Divine Fortune Interpretation:
Drinking wine while appreciating song and dance, what a rare pleasure! Pointlessly mistaking the bow shadow in the cup for a snake, truly unjust! Understanding this principle is seeking good and avoiding evil.

Obtaining this divine omen must actively do good deeds, even if ashamed before people, also fearless before ghosts and spirits, then heart has control. When encountering difficult matters, also easy to handle, won't make mistakes like snakes falling into cups. This is an omen of decline reaching extreme then turning back, prosperity and development. Everything stable without obstacles.

Fortune Forecast:

Success: Wealth attainable, illness curable, livestock and silkworms bring minimal profit, pregnancy brings joy, travel gradually arrives.

Personal: Marriage compatible, requires caution, household peaceful, gradually becomes suitable, all plans and hopes also meet timing.

Annual Fortune: Bitterness first then sweetness, everything optimistic, good fortune will come early.

Career: Proceed according to your original plans, don't be influenced by others.

Wealth: Wealth fortune not bad, but must avoid spending money in vain.

Personal Well-being: Peaceful without incidents, don't let suspicious mind create dark ghosts, maintain good thoughts, can avoid disaster.

Family: Husband and wife must be honest with each other, absolutely don't suspect each other.

Romance: Between lovers, must eliminate third party interference, after rain clears and sky brightens, suitable for marriage.

Relocation: If want to move, decide early, after fortune turns good, not suitable to change.

Reputation: The omen suggests second half of year will bring greater harvests.

Health: Any discomfort, best find a proper doctor for examination.

Friendship: Friends get along harmoniously, among them one can especially help you.

Feng Shui: The omen suggests this place will prosper.

Lost Items: May be found when sought.

Personal Fortune: From bitterness comes sweetness.

Weather: Half worry half joy.

Travel: Ultimately brings no harm.",
81,Divine Omen No. 81,"Divine Omen No. 80: Yue Guang Dispels Doubts
Omen Fortune: Moderately Auspicious Omen

Divine Omen Poem:
Flying wine cups facing dance, when will it end?
Bow shadow across cup, mistaken for snake.
Guessing the mysterious secret in the poem,
Good fortune comes, misfortune ends, matters without error.

Historical Context:
This is the story of ""cup bow snake shadow."" One day Yue Guang invited people for dinner. Among the guests, one person was very suspicious, actually suspecting the bow shadow in the cup was a snake. After drinking, he returned home unhappy. Yue Guang learned of this and invited him back home, sitting in the original position, letting him understand clearly that the snake in the wine cup was actually just the shadow of a hanging bow and arrow. After dispelling doubts, this person felt at peace.

Divine Fortune Interpretation:
Drinking wine while appreciating song and dance, what a rare pleasure! Pointlessly mistaking the bow shadow in the cup for a snake, truly unjust! Understanding this principle is seeking good and avoiding evil.

Obtaining this divine omen must actively do good deeds, even if ashamed before people, also fearless before ghosts and spirits, then heart has control. When encountering difficult matters, also easy to handle, won't make mistakes like snakes falling into cups. This is an omen of decline reaching extreme then turning back, prosperity and development. Everything stable without obstacles.

Fortune Forecast:

Success: Wealth attainable, illness curable, livestock and silkworms bring minimal profit, pregnancy brings joy, travel gradually arrives.

Personal: Marriage compatible, requires caution, household peaceful, gradually becomes suitable, all plans and hopes also meet timing.

Annual Fortune: Bitterness first then sweetness, everything optimistic, good fortune will come early.

Career: Proceed according to your original plans, don't be influenced by others.

Wealth: Wealth fortune not bad, but must avoid spending money in vain.

Personal Well-being: Peaceful without incidents, don't let suspicious mind create dark ghosts, maintain good thoughts, can avoid disaster.

Family: Husband and wife must be honest with each other, absolutely don't suspect each other.

Romance: Between lovers, must eliminate third party interference, after rain clears and sky brightens, suitable for marriage.

Relocation: If want to move, decide early, after fortune turns good, not suitable to change.

Reputation: The omen suggests second half of year will bring greater harvests.

Health: Any discomfort, best find a proper doctor for examination.

Friendship: Friends get along harmoniously, among them one can especially help you.

Feng Shui: The omen suggests this place will prosper.

Lost Items: May be found when sought.

Personal Fortune: From bitterness comes sweetness.

Weather: Half worry half joy.

Travel: Ultimately brings no harm.",
82,Divine Omen No. 82,"第八十二靈籤：孔子擊磬
求籤吉凶：中平靈籤

算命籤詩：
聖人擊磬在于衛 誰料過門有荷簣
嗟嘆有心挽道窮 可憐日月今將逝

孔子擊磬的故事，告誡我們，要惜取少年時，應該做的，就要及時去做，否則老之將至，有心無力了。聖人孔子，在衛國擊磬的時候，門外有人擔著竹簣路過，在磬聲中，聽出孔子是有志做一番救世救民的事業心，可惜，時不我與，歲月就這樣逝去了。

黃大仙算命解籤詩：

求得此靈籤者，凡事以善良和順為貴，不要以為善事太小而不去做，也不要以為惡事太小而去做。做人，要把握今天珍惜今天。

凡事當以救人為己任，或出錢，或出力，有利益於人者便要做。幽則有神鑒賞，明則有人稱羡，何樂不為。若年紀老更要及早行善以救人，則必有貴人扶助。轉載自算命眼

此靈籤似有憂愁氣象，問事者亦平常，無礙平穩。但是非小人口舌，恐難避兔矣，宜慎防能避之者吉。

黃大仙算命解運勢：

行未歸，病癒遲，蚕與畜，得利微，欲求財，要待時
宅平常，婚不宜，問六甲，當禱祈，謀望者，宜慎之

流年：天時對自己不利，雖無大礙，但難成大事。

事業：腳踏實地盡快將手上的工作做好，勿作不著邊際構想。

財富：靈籤暗示微中取利，太大的投資，風險大，要審慎。

自身：如果人生如賭博，今年只有四成贏面。

家庭：家居平淡，敬重老人家，會添福。

姻緣：愛情一波三折，雙方都缺乏信心。

移居：要移民就趁早進行，禍福未知，要對自己的選擇負責。

名譽：難有揚名立功的機會。

健康：身上的病痛，恐怕還要延續一段日子，最好換一個醫生。

友誼：小人多，背後也有不少在非議您，但可以不理。

風水：靈籤暗示財滯多口舌。

遺失：尋靈籤暗示之亦難得。

自身：修善免是非。

天時：氣運不甚美。

出行：防小人口舌。",
83,Divine Omen No. 83,"Divine Omen No. 82: Confucius Strikes the Qing
Omen Fortune: Neutral Omen

Divine Omen Poem:
Sage strikes qing in Wei,
Who expected someone passing by with bamboo basket?
Sighing with heart to save the Way from poverty,
Pitiful that sun and moon now will pass.

Historical Context:
The story of Confucius striking the qing warns us to cherish youth, what should be done must be done in time, otherwise old age approaches, having heart but no strength. When the sage Confucius was striking the qing in Wei, someone outside was carrying a bamboo basket passing by. In the qing sound, they heard that Confucius had the ambition to do a career of saving the world and people. Sadly, time doesn't wait for me, years passed like this.

Divine Fortune Interpretation:
Those who obtain this divine omen must value kindness and harmony in everything, don't think good deeds are too small not to do, also don't think evil deeds are too small to do. Being human, must seize today and cherish today.

Everything should take saving people as one's duty, either spending money or effort, what benefits people must be done. In secret, gods will appreciate, in public, people will admire, why not do it? If old age, must do good deeds early to save people, then will definitely have noble patrons' help.

This omen seems to have sorrowful atmosphere, those asking about matters also average, no obstacles, stable. But petty people's gossip may be difficult to avoid, should be careful, those who can avoid it bring good fortune.

Fortune Forecast:

Success: Travel not returned, illness slow to cure, silkworms and livestock bring minimal profit, seeking wealth must wait for timing.

Personal: Household average, marriage unsuitable, pregnancy requires prayers, all plans and hopes require caution.

Annual Fortune: Weather unfavorable to oneself, though no major obstacles, but difficult to achieve great things.

Career: Work hard and quickly complete current work, don't make unrealistic plans.

Wealth: The omen suggests taking small profits, too large investments have high risks, must be cautious.

Personal Well-being: If life is like gambling, this year only has 40% chance of winning.

Family: Home life plain, respecting elderly brings blessings.

Romance: Love has many twists and turns, both sides lack confidence.

Relocation: If want to immigrate, do it early, fortune and misfortune unknown, must be responsible for own choices.

Reputation: Difficult to have opportunities for fame and merit.

Health: Illness and pain on body may continue for some time, best change doctors.

Friendship: Many petty people, behind also many criticizing you, but can ignore.

Feng Shui: The omen suggests wealth stagnant brings much gossip.

Lost Items: Searching also brings difficulty in recovery.

Personal Fortune: Cultivating goodness avoids disputes.

Weather: Fortune not very beautiful.

Travel: Beware of petty people's gossip.",
84,Divine Omen No. 84,"Divine Omen No. 84: Han Xin Abandons Chu for Han
Omen Fortune: Moderately Auspicious Omen

Divine Omen Poem:
Full of extraordinary talents, ambition not yet achieved,
Iron rooster difficult to lift, intention not tolerated.
Zhang Liang guides him to join Han,
Xiang Yu at Wu River, fate brings poverty.

Historical Context:
Han Xin was a general of the Han Dynasty who assisted Liu Bang in establishing the Han family's empire. Han Xin, guided by Zhang Liang, left the Chu overlord Xiang Yu and joined Liu Bang.

Divine Fortune Interpretation:
Han Xin, full of extraordinary talents, his soaring ambition not yet achieved. In the Chu king's army, he was once ordered by Xiang Yu to try lifting an iron-cast rooster but failed, damaging his self-esteem.

Later, fortunately guided by Zhang Liang, he joined Liu Bang, finally defeating Xiang Yu, making him commit suicide at Wu River, venting his grievance. Obtaining this divine omen, this year will have opportunities, should grasp them well, absolutely don't abandon yourself.

Those who obtain this divine omen cannot be impatient in doing things, temporarily maintain their place. Do good deeds and cultivate blessings, ultimately will have noble patrons promote, meeting of wind and clouds, glory and prosperity, raising spirits and eyebrows. In this life, when fortune not yet arrived, hide talents and wait for timing.

Fortune Forecast:

Success: Wealth attainable, illness curable, silkworms and livestock all profitable, household peaceful, travel gradually arrives.

Personal: Pregnancy also brings joy, all plans and hopes require careful consideration, have noble patrons, freely advance.

Annual Fortune: First half of year plain, second half has noble patrons' guidance, fortune improves.

Career: Heaven-given talents will definitely be useful, lifelong learning has opportunities to display talents in work.

Wealth: Legitimate wealth fortune not bad, also has windfalls, part-time income considerable.

Personal Well-being: When fortune not yet arrived, don't lose heart and ambition, being human must have beginning and end.

Family: The omen suggests household peaceful, children very obedient.

Romance: The other is discovering your talents and character, no need to boast.

Relocation: New environment definitely better than now, find ways to move or improve feng shui.

Reputation: Years of hard work, finally have the day to stand out.

Health: Do everything according to ability, don't overwork.

Friendship: New friends help you greatly without you knowing.

Feng Shui: The omen suggests this place will prosper naturally.

Lost Items: Using methods will bring recovery.

Personal Fortune: Glory and prosperity must wait for timing.

Weather: Difficult first then easy.

Travel: Unintentionally meet noble patrons.",
85,Divine Omen No. 85,"Divine Omen No. 85: Liu Xiang Achieves His Ambition
Omen Fortune: Very Auspicious Omen

Divine Omen Poem:
Taiyi burns reeds to illuminate reading,
Ten years under cold windows, hard work brings relief.
Raising eyebrows and spirits, wearing brocade robes,
Four-horse high carriage, crowds following the road.

Historical Context:
Liu Xiang was a Han imperial descendant who was imprisoned for remonstrating, but persisted in hard study in prison. Later he was rehabilitated and stood out. Taiyi is the most noble among heavenly gods.

Divine Fortune Interpretation:
The Taiyi immortal burns reeds as lamps to illuminate Liu Xiang, showing great noble patrons' help, favorable timing brings auspicious meaning, this is a very good divine omen. Those who obtain it, if can grasp good opportunities, the next few years will definitely have achievements.

The omen means the Taiyi immortal burns reeds as lamps, illuminating my reading. Ten years of hard work under cold windows finally brings relief. See me wearing brocade robes, raising eyebrows and spirits, riding in a high carriage pulled by four horses, with crowds following, how joyful.

Fortune Forecast:

Success: Fame can be achieved, wealth also attainable, travelers return, household auspicious, pregnancy brings noble sons.

Personal: Marriage suitable, illness gradually cured, silkworms and livestock bring great profit, all plans and hopes bring noble patrons.

Annual Fortune: Great prosperity, has signs of bitterness ending and sweetness coming, raising eyebrows and spirits.

Career: From now on, step by step to the clouds, gradually developing future great enterprises.

Wealth: Wealth fortune gradually entering good times, but not yet at peak, absolutely don't be too greedy.

Personal Well-being: Avoid pride and impatience, most importantly don't be unforgiving when in power.

Family: Very auspicious, bringing glory to the household, best to celebrate parents' major birthdays.

Romance: Best to marry this year, having children at year-end or becoming pregnant this year brings even better fortune.

Relocation: Can immigrate, but staying locally has more development opportunities.

Reputation: Fame achieved, most suitable to serve as community leader.

Health: Body turns from weak to strong, take opportunity to strengthen foundation.

Friendship: Among many friends, some sincerely care for you.

Feng Shui: The omen suggests this place will definitely prosper.

Lost Items: Will eventually be found when sought.

Personal Fortune: Peace and prosperity.

Weather: Abundant harvest brings great joy.

Travel: All journeys bring good fortune.",
86,Divine Omen No. 86,"Divine Omen No. 86: Kan's Mother Welcomes Guests
Omen Fortune: Neutral Omen

Divine Omen Poem:
Cutting hair to welcome guests, though poor,
Among the poor, who is the virtuous woman?
Ancient and modern, only Tao Kan's mother,
Therefore fame lasts for ten thousand generations.

Historical Context:
Tao Kan was a high official of the Jin Dynasty with both virtue and talent. Initially a county clerk, due to outstanding performance, he gradually rose through the ranks, becoming General of the West, Governor of Jing and Jiang provinces, commanding military forces of eight provinces. Served as official for forty years like one day, not greedy, not drinking, not gambling, never wasting a piece of paper or wood.

Divine Fortune Interpretation:
This omen tells the story of Tao Kan's youth when his family was poor, with no money to welcome guests. Tao's mother was very virtuous and resolutely cut off her long hair to sell. Such a virtuous woman, ancient and modern only has Tao's mother, worthy of ten thousand generations' admiration.

Obtaining this omen, one day may have good environment, but currently must find ways to maintain for a period. Everything must endure and wait for timing. Though extremely poor, if maintaining upright heart, ultimately will have benefits in the future. If currently difficult, absolutely cannot act recklessly.

Fortune Forecast:

Success: Marriage compatible, illness curable, pregnancy brings daughters, travelers return, silkworms and livestock all profitable.

Personal: Wealth attainable, household beautiful, fame and merit also attainable, all plans and hopes require good preparation.

Annual Fortune: Though not yet major fortune time, but everywhere shows signs of life and dawn.

Career: Success depends on human effort, in overcoming difficulties, you have confidence in the future.

Wealth: Legitimate wealth can accumulate through diligence and frugality. No windfalls or unexpected wealth.

Personal Well-being: Maintain upright heart, resist temptations, bitterness ends and sweetness comes.

Family: Home not uneasy due to environment, must thank hardworking women.

Romance: The omen suggests happy marriage, but don't cling to wealthy families.

Relocation: Family members going out to study or seek livelihood fits this omen.

Reputation: Examine every word and action, will win others' respect.

Health: No major obstacles, home has pregnant women, having daughters best.

Friendship: Maintain gentlemanly friendship with friends, don't make wine and meat friends.

Feng Shui: The omen suggests stable with no obstacles.

Lost Items: May be found when sought.

Personal Fortune: Bitterness ends and sweetness comes.

Weather: Plainness has true flavor.

Travel: Going also meets timing.",
87,Divine Omen No. 87,"Divine Omen No. 87: Lu Shilong Meets Guests
Omen Fortune: Neutral Omen

Divine Omen Poem:
Meeting at splendid seats, showing heroism,
After all, who maintains great justice?
One says Xun Minghe under the sun,
One says Lu Shilong among the clouds.

Historical Context:
Xun Minghe and Lu Shilong were both accomplished scholars of the Western Jin Dynasty, each with their own ambitions and works. One day, the two heroes met, sat together, each expressing their views, debating eloquently, unable to determine who was superior.

Divine Fortune Interpretation:
This divine omen shows signs of gossip and disputes. Everything must avoid talking more than tea. The omen means: In the meeting, each showing heroism, after all, whose view is most correct? Difficult to determine.

Some say: Xun Minghe has reason, others say Lu Shilong won the debate. Though no major harm, but arguing with others wastes time, loses matters, damages feelings.

Obtaining this divine omen cannot randomly listen to others' words, and cannot argue with others, then misfortune can turn to good fortune. Peaceful without incidents, this omen neither inauspicious nor auspicious, stable and steady, but must beware of gossip and disputes, all speech must be cautious.

Fortune Forecast:

Success: Household matters, beware of disputes, silkworms and livestock bring minimal profit, wealth difficult to obtain, travel not arrived.

Personal: Pregnancy without obstacles, illness curable, marriage requires other discussion, all plans and hopes not very suitable.

Annual Fortune: In stability, often has countercurrents, don't compete with them, avoiding brings good fortune.

Career: Work has ups and downs, must learn to handle gossip and rumors.

Wealth: Seeking wealth difficult, understand that harmony brings wealth, income will improve.

Personal Well-being: Gossip and disputes, strictly avoid.

Family: Family harmony brings prosperity in all things, don't be influenced by outsiders' provocation and division.

Romance: First must mutually accommodate and adapt, only then have opportunity to unite.

Relocation: The omen suggests unfavorable for immigration and moving.

Reputation: Humble effort gains respect, humble speech gains hatred.

Health: Speaking less nurtures qi, clear heart and bright mind, this is the way of health.

Friendship: Years of friendship may end due to disagreement.

Feng Shui: The omen suggests must carefully examine and choose.

Lost Items: Random searching brings no recovery.

Personal Fortune: Beware of petty people's gossip.

Weather: Circumstances require vigilance and avoidance.

Travel: Fear of provoking disputes.",
88,Divine Omen No. 88,"Divine Omen No. 88: Hua Mulan Joins the Army
Omen Fortune: Moderately Auspicious Omen

Divine Omen Poem:
Replacing father in army, bold and heroic,
How many can match this woman's courage?
Using body to serve country, loyal and filial,
Laughing at all the ministers of that time.

Historical Context:
Hua Mulan was an extraordinary woman of ancient times who became a heroine by joining the army in her father's place.

Divine Fortune Interpretation:
Obtaining this divine omen, one can understand two principles: first is fulfilling filial piety, second is fulfilling loyalty. Replacing father in army, courage surpassing others, how many women can have men's bravery in the world? Using body to serve country, both loyal and filial, many great men of that time sighed they couldn't match her!

Everything with loyal and filial heart will definitely turn misfortune to good fortune. No matter what difficulties and obstacles, can all safely pass through. This omen suggests that persisting with effort will ultimately stand out. Immediately advance bravely, not avoiding hardship. What others find difficult to achieve, oneself strives with all heart and effort. With this spirit, everything brings good fortune.

Fortune Forecast:

Success: Wealth attainable, illness curable, pregnancy brings daughters, travel gradually returns, marriage compatible.

Personal: Household peaceful, better than before, silkworms and livestock also profitable, all plans and hopes suitable for implementation.

Annual Fortune: Fortune gradually becomes clear, shows signs of bitterness ending and sweetness coming.

Career: Can inherit father's business and develop it further, will gain superior's appreciation.

Wealth: Every penny comes from hard work, don't hope for windfalls.

Personal Well-being: Establishing good heart, advantageous everywhere.

Family: Family harmony promotes fortune opening, should respect parents.

Romance: The omen suggests good destiny, marriage can choose after autumn.

Relocation: Immigration best develop toward north, moving should live with elderly.

Reputation: In bravery, establish new image, fame and merit revealed.

Health: Active exercise can change character.

Friendship: Friendship built in adversity, this year can share results.

Feng Shui: This place has something to gain.

Lost Items: Searching with effort will definitely bring recovery.

Personal Fortune: Righteousness brings good name.

Weather: Bitterness has sweet flavor.

Travel: Going brings no obstacles.",
89,Divine Omen No. 89,"Divine Omen No. 89: Wu Jizi Hangs His Sword
Omen Fortune: Very Inauspicious Omen

Divine Omen Poem:
Far in foreign lands, wearing fish-gut sword,
Who expected Lord Xu's desire to have it?
Returning willing to give as gift,
Hanging under tree to express deep feelings.

Historical Context:
Wu Jizi was the youngest son of King Shoumeng of Wu, intelligent and learned. King Wu planned to abolish the elder and establish the younger, passing the throne to him, but he firmly refused. Later he traveled among various states, famous for his extensive knowledge.

When Wu Jizi traveled to the state of Xu, Lord Xu greatly liked Jizi's fish-gut sword. Jizi promised him that after traveling, he would give the precious sword to him. Unexpectedly, when he returned, Lord Xu had already passed away. Jizi could only hang the fish-gut sword under the big tree in front of Lord Xu's grave to express his deep feelings and sorrow.

Divine Fortune Interpretation:
This divine omen is very inauspicious. Those who obtain it must be careful to avoid, everything must be cautious, cannot act recklessly. If using this omen to ask about oneself, within this year temporarily don't visit the sick or attend funerals.

Those who obtain this divine omen must do everything cautiously, absolutely cannot be arbitrary. If asking about oneself, visiting funerals and asking about illness are not suitable, to avoid contracting illness, should do good deeds at community altars.

Fortune Forecast:

Success: Illness difficult to cure, people have danger, travel doesn't return, marriage has changes, household not peaceful, each cultivate goodness.

Personal: All plans and hopes bring no results, silkworms and livestock bring small income, forcing wealth brings extreme poverty.

Annual Fortune: Unfavorable, has risks, beware of loss of people and wealth.

Career: Don't consider new development, only suitable to maintain current work.

Wealth: Being able to maintain current economic situation is already fortunate.

Personal Well-being: Fortune too poor, everything difficult, don't be lazy.

Family: Each should examine own words and actions, care more for elderly at home.

Romance: Married or unmarried, must timely repair emotional fences.

Relocation: Immigration or moving, must budget for economic losses.

Reputation: Cultivate goodness, keep promises, whether famous or not, don't calculate.

Health: Constitution weak, prone to insomnia and dreams. Pay attention to stomach and intestines conditioning.

Friendship: Choose friends carefully, avoid being burdened by harmful friends.

Feng Shui: The omen suggests this place damages family and wealth.

Lost Items: Searching also wastes effort.

Personal Fortune: Stagnant fortune brings extreme hardship.

Weather: Labor brings no benefits.

Travel: Emphasize righteousness not wealth.",
